process_errors,sensor_5,sensor_8,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,age_of_equipment,equipment_failure
-2.0214350029638455,88.29362457609753,90.91777785094826,138.5096264098346,70.50233051077001,77.02221011791066,-26.727789781243644,142.40540316869524,3046.9579788382052,1
-0.2479693736463537,-0.9054348211436647,63.987624275868214,71.63447562366858,197.94876229244335,-56.64965085588433,165.75116918572513,72.72026323248734,1844.7754194961415,1
0.7187584784942396,120.47528764585877,98.22364747601308,131.54872752603632,174.4199153375312,33.305867944017336,202.0540726486845,254.09371157208153,4907.062405505417,0
-4.307743119924314,141.0655474820961,66.93778473112185,116.69513714034665,79.57431419930113,5.727225615911522,76.27108417340304,133.59223249183242,3078.248618107722,1
1.9830631581527163,91.972975356354,67.17292898318206,55.687633646807676,70.42985015871413,144.8086335829799,137.07219682360358,99.51421429128041,282.0382235600423,0
1.4549583569559938,80.77234153294953,19.65309583894263,186.92178890863514,132.11901106287502,5.4446450688573265,191.25841887119498,111.96455434521963,1233.7732625802714,1
0.840287908761491,75.72370137600176,82.58584784341794,112.37791941175026,119.08273255985468,198.14126567563318,83.17695212224254,161.35233470571026,4266.028197779619,1
1.7618283395773962,-44.181861318177845,36.900908778494966,156.8537174186953,107.19036465295197,23.344523145475712,85.41188526310185,143.93630284618357,1915.4061859980616,1
-1.4429988483585265,147.7750766709205,0.4973400581336307,162.11561915786683,128.58131425378977,-3.2778564992811,12.97479880379369,134.26029143079867,3894.4221507425436,1
-0.4616794564057849,51.98056195117256,104.13674477009394,145.105060709313,124.18422382513432,43.98387683437995,222.75264111453362,105.94825303325014,492.1562672870166,1
1.7175777821216214,32.96718371944404,112.918600662129,61.15073523516947,31.200004804364553,71.33977731871792,151.4866951838257,97.46624656724052,66.75897810808928,1
-2.7240475590093984,55.75073541499948,24.14818761867688,99.53909355350774,145.9867524243922,17.184570412140175,80.4933821312185,151.1348279702659,3898.3352066982457,1
2.0720050704519837,-1.6676096425646065,33.73032876616527,144.75593480592542,152.69433367176683,52.32327226139724,152.87826250387084,131.92597759818923,4707.084060835198,1
5.561974369785629,146.14233791717527,105.24780629216185,191.68415833409716,173.27495348059185,188.2559562567526,123.71147524964016,205.58331901129984,1964.5269003429105,0
-0.4424270197306073,13.850214179685004,70.88172501499609,130.98336923697067,62.79664014517278,68.92051143008801,141.73887523844434,94.44487372737808,2236.519997481176,1
0.731593294318816,134.5275502377459,58.191023691207846,121.78769197535823,159.2010456323415,123.41614828247938,70.47461389014661,101.73313681696769,2579.803259662328,1
-1.9459248583347846,53.36469742353408,25.010152038980664,80.04016930753679,133.79679459059304,192.69867288481305,-39.54617172007886,135.2714325645513,2003.6802636437128,1
-1.119986572483375,118.81926788421748,33.5193639916511,38.31037730144904,72.08835552709915,93.49320723707055,116.3854666772483,149.27633758239585,3639.827336673414,1
-1.7485755313758882,29.86019038260542,29.307368992453345,129.03649906588177,147.78203470635364,42.89455052118372,83.19943499359078,124.38748067988293,1738.8719511604152,1
-0.4736278694948992,23.545096504385,61.95733108030678,80.34634642212337,26.564402555273517,46.41909721351034,106.73109004923948,105.6408923380292,5399.627672309946,1
1.9537809022454498,125.95166867555977,75.41305978034175,139.0868517266219,60.46804356924856,116.52153675118086,-4.239563075474592,92.30412851857491,4674.566340952586,1
8.88129814471148,172.8456938590915,146.2795932960053,205.5958119832263,179.30524526291364,180.77221561521594,83.7190220902245,146.74954470880843,318.2494487581507,0
0.25194633979883163,-37.136480925757255,38.89749966844136,203.5183797873442,100.95762247876836,-58.120299696404174,42.23491314287602,64.38669555437235,3276.697071470785,1
0.6167289804508663,0.7068819243885045,33.137557794821575,-36.854607259625,126.81983131581073,227.62247811953392,88.39051555528357,97.04461957431676,4100.988187930197,1
2.2743443558148932,-8.060743669161823,47.08005599621808,113.92302821459889,53.87692297316672,-28.35917662448584,27.90902041911629,127.60732942246683,370.1116482562105,1
4.186773457013402,157.21317216687552,58.44190874890427,87.07440995316547,121.84686164209657,65.22807440848504,286.21654758743426,174.69242885223827,4422.514358547869,0
-1.4027200942161555,-10.797106603816644,105.45150311682511,191.60765065545178,74.71104369675749,136.56752810487734,107.03764702863467,75.31472239739938,-286.07605276422805,1
-0.6307207202442467,-0.8757200562623737,54.0684210181044,223.90649017557814,124.18604817057991,80.6557061004513,38.27456314744198,96.77712638869313,2137.385687842786,1
2.4122896069513304,38.354943375304714,62.70574355544946,147.04098993911924,72.83484754910016,77.67755811332943,140.14201911415705,185.80169209528526,2405.372289280972,1
-1.0786995209052679,-46.4957626627754,85.5994902236639,118.71762556298437,106.39811449355776,85.78254238945912,-29.744168513787457,-24.58263872249597,-1272.4755271883826,1
2.6898824723587866,21.782266845179425,89.91274717575561,156.89936884111535,139.9749547063325,99.33165496233343,-8.214851667538298,156.5177613707964,4965.532666518744,1
-0.8741720278809777,158.9976841497183,98.91705581184195,226.95255382179997,43.8612260679525,165.4021374070154,120.14168776734573,109.1966672095315,4210.6371203994595,1
1.8191018273977282,87.86451483748621,70.01377033275604,26.18476616855736,138.79473018954957,74.25339819772118,93.17192387798269,107.69273105723424,651.5780998583041,1
-2.1688622242041955,12.533920094665696,73.56827580159398,13.739014357569303,58.90461012778693,98.39497437483104,9.413233123419019,92.75970053292723,294.1778061247207,1
1.6516374426786902,42.29913448817936,77.75038335045579,129.23159343519137,89.36496713917579,64.75229292525214,55.24647322869155,44.50660001819858,4677.961668992925,1
-0.4964271959152938,94.98735133339031,55.29092126402743,151.96699407617533,134.76195719131803,68.5055120632259,53.971665234994774,71.75043498663177,3528.2269116128236,1
-3.569577675329198,-0.008274834966186972,9.621259539608602,84.70955841907401,125.09627824499006,181.25749819895145,-74.03626755871608,109.60090799633585,3570.9276917234256,1
-0.2588303157443237,15.682102398993813,55.86700767918359,131.59706398150072,168.78580806056203,41.95053076756478,162.21358218336195,105.88805538023765,4342.628047561553,1
-0.6277287721946362,52.596392253275916,66.60415941385847,77.01229794337033,135.97432309696603,50.012965042555706,63.20768935723366,94.06793699469097,2535.9688669135453,1
-1.6385310721909971,-3.5393071887225247,110.63334246285567,191.47915991663956,105.54257188743267,117.20377266178778,-8.770359182158046,137.4204352308711,1053.4982050400242,1
-2.946260911461292,146.58497099848026,38.21433740669132,177.30474423553642,112.1385582812081,99.34200289106157,109.66435867544999,141.813583730426,2924.954467627959,1
2.8696522556622677,-10.06129927911995,101.70704638316742,119.31699539380512,84.09978715312467,126.5794739739433,117.38187725373737,71.2872990757036,4215.58226549174,1
-2.939992192245144,64.19862025745803,71.91969199252657,143.08948853253327,201.35995475150588,69.65113265106105,-51.51967061153859,90.17200958060556,3428.733481580125,1
-2.7943640040242976,13.069562035607639,121.24306155937016,183.09023421020487,116.01068013764338,84.81359340398762,215.4499517246621,171.78343150271644,4229.581841164925,1
-0.30890535365830357,66.78803580432727,91.60487122951184,139.61397869086125,74.04056874292304,77.15831307958108,84.28020943459371,155.936385580387,1318.450537286641,1
0.9091376585219036,-25.087738010087605,29.452065682546216,169.9969765906794,162.21484223161107,112.63678756264802,-33.36950144840391,70.25174255028963,3859.1535151086982,1
1.800320887700636,1.8331590280298542,31.359457543207814,156.00316711148548,46.54151848079398,64.33870857247426,129.77489175026545,104.16118994548017,6229.353220304273,1
0.6623540928778608,29.54341891795479,64.35097163782356,118.49518339016637,83.6807753295999,88.88585566349252,195.25371913743493,114.61626631708099,1183.479855789236,1
0.08933995613079582,118.0448110195832,76.87324342568748,134.23349279691217,71.07138629244355,6.399541034104587,133.83216055351772,120.71900633461729,-82.18500708785609,1
0.1395483940511754,58.01211902603687,80.19631926464119,110.52392441275822,88.9970347850567,44.81496032171221,162.05532020696063,167.37098757318617,1072.8309168663882,1
-0.9014289025803823,-10.378039309099812,41.33878124008659,228.2110444431868,90.19426716689173,133.03377089019295,-28.94447506749931,135.6215131022554,3806.880845762307,1
-2.2773798718691243,70.40756910214303,44.26141338876917,41.16857286171087,97.62861858159167,84.42144088740078,226.71304033272048,105.52655614812494,1761.4176969310029,1
1.5493385653195548,88.75963450690026,99.80343965527281,73.70302012719824,118.08575040726151,20.96113527580578,216.13503218972556,80.27259553837091,2337.1771236247046,1
1.7515711705487327,92.53105104150966,88.8148944047451,122.52586390385252,115.58916302919704,85.23089229111355,126.95113807304372,98.0863708874379,4365.459913107052,1
-2.0952052000527845,-0.8078667869665921,52.85089901096419,47.328230602269926,76.56079045177357,192.91128617394372,73.97770450833208,96.48136188014897,-79.4118127979126,1
1.0461744686481946,-9.483613533633665,45.95609034304486,72.34819313612947,107.4514829916098,82.55718439909245,58.987029380972245,138.31918129742638,3939.462545597863,1
-0.7184442484668653,107.74338808359815,98.32651979645689,128.61002591904145,46.79991579065124,50.34090694179532,72.46951546339639,112.19642377741174,2445.0886045993266,1
1.2041088424924833,16.794836623654987,96.12324857343441,88.31567086951235,114.5972835691124,196.80253435569466,2.1281805398522806,177.53031207321402,2132.304901557418,1
-1.608987482799226,63.06335902667241,70.35996187150836,100.74236044111002,69.62278550435141,6.9384539334019735,26.588167808043217,87.21118282919556,3660.144753043239,1
2.8248498996747378,56.92844674345874,8.461646006687026,183.68355486348491,113.43345695861171,100.28019128405104,160.1859748133182,102.99184271399383,1331.163016483125,1
5.751873559048414,37.34635837981698,51.48642052120053,115.78341193190697,116.56717593739815,151.58544480606275,193.95419079561668,20.1712123424942,-189.46779851314784,1
3.708841401236212,121.72101758173677,113.76209032363846,224.84535302059263,115.05684002521818,114.31386884884522,284.40204000476297,229.30017220649663,1838.6116365772662,0
-0.5704229115759223,23.764965734246378,116.99594524059592,20.56563731635987,110.83368061110177,75.2214756978364,-4.827330412126344,116.80528542794059,2191.3640968784857,1
2.773732912959187,79.36711589451019,57.05211718794172,132.32018049263516,59.92715922621059,-79.66887870335256,96.7063964376921,157.46889810339482,5406.602728737936,1
